"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Uttar Pradesh","Jalaun (Orai)","Jalaun","Raddish","Raddish","24/07/2019","1050","1100","1100"
"Uttar Pradesh","Jalaun (Orai)","Jalaun","Tomato","Deshi","24/07/2019","2100","2150","2150"
"Uttar Pradesh","Jalaun (Orai)","Jalaun","Wheat","Dara","24/07/2019","1820","1871","1871"
"Uttar Pradesh","Jalaun (Orai)","Jalaun","White Peas","White Peas","24/07/2019","4820","4871","4871"
"Uttar Pradesh","Jalaun (Orai)","Kadaura","Wheat","147 Average","24/07/2019","1740","1780","1760"
"Uttar Pradesh","Jalaun (Orai)","Kalpi","Wheat","Dara","24/07/2019","1830","1850","1840"
"Uttar Pradesh","Jalaun (Orai)","Madhogarh","Peas(Dry)","Other","24/07/2019","4000","4300","4100"
"Uttar Pradesh","Jalaun (Orai)","Orai","Apple","Delicious","24/07/2019","7000","7500","7300"
"Uttar Pradesh","Jalaun (Orai)","Orai","Banana","Banana - Ripe","24/07/2019","1800","1900","1850"
"Uttar Pradesh","Jalaun (Orai)","Orai","Barley (Jau)","Deshi","24/07/2019","1700","1776","1750"
"Uttar Pradesh","Jalaun (Orai)","Orai","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4000","4035","4015"
"Uttar Pradesh","Jalaun (Orai)","Orai","Bhindi(Ladies Finger)","Bhindi","24/07/2019","1600","1700","1650"
"Uttar Pradesh","Jalaun (Orai)","Orai","Bottle gourd","Bottle Gourd","24/07/2019","1000","1080","1050"
"Uttar Pradesh","Jalaun (Orai)","Orai","Brinjal","Brinjal","24/07/2019","800","900","850"
"Uttar Pradesh","Jalaun (Orai)","Orai","Cabbage","Cabbage","24/07/2019","600","700","650"
"Uttar Pradesh","Jalaun (Orai)","Orai","Garlic","Desi","24/07/2019","3100","3200","3150"
"Uttar Pradesh","Jalaun (Orai)","Orai","Ginger(Green)","Green Ginger","24/07/2019","3900","4000","3950"
"Uttar Pradesh","Jalaun (Orai)","Orai","Green Chilli","Green Chilly","24/07/2019","2900","3000","2950"
"Uttar Pradesh","Jalaun (Orai)","Orai","Lentil (Masur)(Whole)","Kala Masoor New","24/07/2019","3900","3955","3930"
"Uttar Pradesh","Jalaun (Orai)","Orai","Lime","Lime","24/07/2019","2400","2500","2450"
"Uttar Pradesh","Jalaun (Orai)","Orai","Mustard","Mustard","24/07/2019","3400","3500","3450"
"Uttar Pradesh","Jalaun (Orai)","Orai","Papaya","Papaya","24/07/2019","1900","2000","1950"
"Uttar Pradesh","Jalaun (Orai)","Orai","Peas(Dry)","Peas(Dry)","24/07/2019","4800","4875","4850"
"Uttar Pradesh","Jalaun (Orai)","Orai","Potato","Desi","24/07/2019","800","850","820"
"Uttar Pradesh","Jalaun (Orai)","Orai","Wheat","Dara","24/07/2019","1800","1862","1850"
"Uttar Pradesh","Jaunpur","Jaunpur","Apple","Delicious","24/07/2019","8100","8260","8200"
"Uttar Pradesh","Jaunpur","Jaunpur","Bengal Gram Dal (Chana Dal)","Bengal Gram (Split)","24/07/2019","5350","5400","5370"
"Uttar Pradesh","Jaunpur","Jaunpur","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4900","4960","4930"
"Uttar Pradesh","Jaunpur","Jaunpur","Black Gram Dal (Urd Dal)","Black Gram Dal","24/07/2019","6570","6630","6600"
"Uttar Pradesh","Jaunpur","Jaunpur","Bottle gourd","Bottle Gourd","24/07/2019","1425","1480","1450"
"Uttar Pradesh","Jaunpur","Jaunpur","Brinjal","Arkasheela Mattigulla","24/07/2019","1600","1655","1635"
"Uttar Pradesh","Jaunpur","Jaunpur","Cucumbar(Kheera)","Cucumbar","24/07/2019","1480","1530","1500"
"Uttar Pradesh","Jaunpur","Jaunpur","Garlic","Average","24/07/2019","5620","5685","5650"
"Uttar Pradesh","Jaunpur","Jaunpur","Green Chilli","Green Chilly","24/07/2019","3120","3185","3150"
"Uttar Pradesh","Jaunpur","Jaunpur","Mango","Badami","24/07/2019","3300","3380","3350"
"Uttar Pradesh","Jaunpur","Jaunpur","Onion","Red","24/07/2019","1570","1630","1600"
"Uttar Pradesh","Jaunpur","Jaunpur","Peas(Dry)","Peas(Dry)","24/07/2019","4990","5030","5010"
"Uttar Pradesh","Jaunpur","Jaunpur","Pointed gourd (Parval)","Other","24/07/2019","2070","2130","2100"
"Uttar Pradesh","Jaunpur","Jaunpur","Potato","Potato","24/07/2019","920","960","940"
"Uttar Pradesh","Jaunpur","Jaunpur","Pumpkin","Pumpkin","24/07/2019","1300","1360","1330"
"Uttar Pradesh","Jaunpur","Jaunpur","Raddish","Raddish","24/07/2019","1140","1170","1150"
"Uttar Pradesh","Jaunpur","Jaunpur","Rice","III","24/07/2019","2340","2380","2360"
"Uttar Pradesh","Jaunpur","Jaunpur","Tomato","Tomato","24/07/2019","2220","2260","2240"
"Uttar Pradesh","Jaunpur","Jaunpur","Wheat","Dara","24/07/2019","1840","1880","1860"
"Uttar Pradesh","Jaunpur","Shahganj","Apple","Delicious","24/07/2019","8600","8800","8700"
"Uttar Pradesh","Jaunpur","Shahganj","Bhindi(Ladies Finger)","Bhindi","24/07/2019","1740","1900","1810"
"Uttar Pradesh","Jaunpur","Shahganj","Bitter gourd","Other","24/07/2019","1780","1940","1850"
"Uttar Pradesh","Jaunpur","Shahganj","Bottle gourd","Bottle Gourd","24/07/2019","1340","1520","1430"
"Uttar Pradesh","Jaunpur","Shahganj","Brinjal","Brinjal","24/07/2019","1540","1700","1620"
"Uttar Pradesh","Jaunpur","Shahganj","Cucumbar(Kheera)","Cucumbar","24/07/2019","1630","1800","1700"
"Uttar Pradesh","Jaunpur","Shahganj","Garlic","Garlic","24/07/2019","5400","5500","5450"
"Uttar Pradesh","Jaunpur","Shahganj","Ginger(Green)","Green Ginger","24/07/2019","7930","8040","8000"
"Uttar Pradesh","Jaunpur","Shahganj","Green Chilli","Green Chilly","24/07/2019","2980","3140","3050"
"Uttar Pradesh","Jaunpur","Shahganj","Mousambi(Sweet Lime)","Mousambi","24/07/2019","3760","3960","3840"
"Uttar Pradesh","Jaunpur","Shahganj","Onion","Red","24/07/2019","1460","1630","1550"
"Uttar Pradesh","Jaunpur","Shahganj","Pointed gourd (Parval)","Pointed gourd (Parval)","24/07/2019","1900","2100","2000"
"Uttar Pradesh","Jaunpur","Shahganj","Pomegranate","Pomogranate","24/07/2019","4820","4980","4900"
"Uttar Pradesh","Jaunpur","Shahganj","Potato","Potato","24/07/2019","880","970","920"
"Uttar Pradesh","Jaunpur","Shahganj","Pumpkin","Other","24/07/2019","1250","1400","1320"
"Uttar Pradesh","Jaunpur","Shahganj","Raddish","Raddish","24/07/2019","780","930","850"
"Uttar Pradesh","Jaunpur","Shahganj","Ridgeguard(Tori)","Other","24/07/2019","1200","1350","1280"
"Uttar Pradesh","Jaunpur","Shahganj","Tomato","Tomato","24/07/2019","2200","2350","2280"
"Uttar Pradesh","Jhansi","Baruwasagar","Colacasia","Colacasia","24/07/2019","2060","2285","2145"
"Uttar Pradesh","Jhansi","Baruwasagar","Ginger(Green)","Green Ginger","24/07/2019","3185","3370","3260"
"Uttar Pradesh","Jhansi","Chirgaon","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4100","4150","4125"
"Uttar Pradesh","Jhansi","Chirgaon","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","24/07/2019","3900","4000","3950"
"Uttar Pradesh","Jhansi","Chirgaon","Lentil (Masur)(Whole)","Other","24/07/2019","3700","3800","3750"
"Uttar Pradesh","Jhansi","Chirgaon","Peas(Dry)","Peas(Dry)","24/07/2019","4750","4780","4765"
"Uttar Pradesh","Jhansi","Chirgaon","Wheat","Dara","24/07/2019","1800","1820","1810"
"Uttar Pradesh","Jhansi","Gurusarai","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4000","4450","4350"
"Uttar Pradesh","Jhansi","Gurusarai","Gur(Jaggery)","Yellow","24/07/2019","2710","2850","2710"
"Uttar Pradesh","Jhansi","Gurusarai","Lentil (Masur)(Whole)","Masoor Gola","24/07/2019","3950","4065","4000"
"Uttar Pradesh","Jhansi","Gurusarai","Mustard","Sarson(Black)","24/07/2019","3150","3400","3200"
"Uttar Pradesh","Jhansi","Gurusarai","Mustard Oil","Mustard Oil","24/07/2019","8150","8400","8310"
"Uttar Pradesh","Jhansi","Gurusarai","Onion","Red","24/07/2019","850","945","900"
"Uttar Pradesh","Jhansi","Gurusarai","Peas(Dry)","Peas(Dry)","24/07/2019","4150","4450","4400"
"Uttar Pradesh","Jhansi","Gurusarai","Potato","Desi","24/07/2019","850","950","900"
"Uttar Pradesh","Jhansi","Gurusarai","Rice","III","24/07/2019","2400","2500","2500"
"Uttar Pradesh","Jhansi","Gurusarai","Wheat","Dara","24/07/2019","1750","1825","1810"
"Uttar Pradesh","Jhansi","Jhansi","Apple","Delicious","24/07/2019","6850","6950","6900"
"Uttar Pradesh","Jhansi","Jhansi","Banana","Banana - Ripe","24/07/2019","2050","2150","2085"
"Uttar Pradesh","Jhansi","Jhansi","Banana - Green","Banana - Green","24/07/2019","1460","1560","1510"
"Uttar Pradesh","Jhansi","Jhansi","Barley (Jau)","Dara","24/07/2019","1640","1680","1660"
"Uttar Pradesh","Jhansi","Jhansi","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4360","4570","4460"
"Uttar Pradesh","Jhansi","Jhansi","Bhindi(Ladies Finger)","Bhindi","24/07/2019","1250","1350","1300"
"Uttar Pradesh","Jhansi","Jhansi","Bitter gourd","Bitter Gourd","24/07/2019","1500","1600","1550"
"Uttar Pradesh","Jhansi","Jhansi","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","24/07/2019","2280","2480","2380"
"Uttar Pradesh","Jhansi","Jhansi","Bottle gourd","Bottle Gourd","24/07/2019","1070","1170","1130"
"Uttar Pradesh","Jhansi","Jhansi","Brinjal","Round/Long","24/07/2019","1100","1200","1150"
"Uttar Pradesh","Jhansi","Jhansi","Cabbage","Cabbage","24/07/2019","1050","1150","1100"
"Uttar Pradesh","Jhansi","Jhansi","Dry Fodder","Dry Fodder","24/07/2019","330","370","350"
"Uttar Pradesh","Jhansi","Jhansi","Fish","Rahu(Local)","24/07/2019","6600","6700","6650"
"Uttar Pradesh","Jhansi","Jhansi","Garlic","Garlic","24/07/2019","3450","3550","3500"
"Uttar Pradesh","Jhansi","Jhansi","Green Chilli","Green Chilly","24/07/2019","3300","3400","3350"
"Uttar Pradesh","Jhansi","Jhansi","Groundnut","Bold","24/07/2019","3300","3550","3420"
"Uttar Pradesh","Jhansi","Jhansi","Gur(Jaggery)","Red","24/07/2019","2640","2740","2670"
"Uttar Pradesh","Jhansi","Jhansi","Lemon","Lemon","24/07/2019","2750","2850","2800"
"Uttar Pradesh","Jhansi","Jhansi","Lentil (Masur)(Whole)","Masoor Gola","24/07/2019","3730","3930","3830"
"Uttar Pradesh","Jhansi","Jhansi","Mustard","Sarson(Black)","24/07/2019","3380","3600","3490"
"Uttar Pradesh","Jhansi","Jhansi","Onion","Red","24/07/2019","950","1050","1000"
"Uttar Pradesh","Jhansi","Jhansi","Orange","Orange","24/07/2019","2750","2850","2785"
"Uttar Pradesh","Jhansi","Jhansi","Papaya","Papaya","24/07/2019","1060","1160","1110"
"Uttar Pradesh","Jhansi","Jhansi","Pomegranate","Pomogranate","24/07/2019","2650","2750","2685"
"Uttar Pradesh","Jhansi","Jhansi","Potato","Potato","24/07/2019","900","1000","950"
"Uttar Pradesh","Jhansi","Jhansi","Pumpkin","Pumpkin","24/07/2019","1050","1150","1100"
"Uttar Pradesh","Jhansi","Jhansi","Raddish","Raddish","24/07/2019","950","1050","1000"
"Uttar Pradesh","Jhansi","Jhansi","Rice","III","24/07/2019","2280","2490","2380"
"Uttar Pradesh","Jhansi","Jhansi","Tomato","Deshi","24/07/2019","2100","2200","2150"
"Uttar Pradesh","Jhansi","Jhansi","Wheat","Dara","24/07/2019","1780","1800","1800"
"Uttar Pradesh","Jhansi","Jhansi","White Peas","White Peas","24/07/2019","4180","4380","4280"
"Uttar Pradesh","Jhansi","Mauranipur","Apple","Kasmir/Shimla - II","24/07/2019","6600","6750","6700"
"Uttar Pradesh","Jhansi","Mauranipur","Banana","Medium","24/07/2019","1875","1950","1950"
"Uttar Pradesh","Jhansi","Mauranipur","Barley (Jau)","Dara","24/07/2019","1600","1700","1650"
"Uttar Pradesh","Jhansi","Mauranipur","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4000","4175","4100"
"Uttar Pradesh","Jhansi","Mauranipur","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","24/07/2019","3600","3800","3750"
"Uttar Pradesh","Jhansi","Mauranipur","Gur(Jaggery)","Yellow","24/07/2019","2800","2985","2850"
"Uttar Pradesh","Jhansi","Mauranipur","Lentil (Masur)(Whole)","Masoor Gola","24/07/2019","3800","4000","3950"
"Uttar Pradesh","Jhansi","Mauranipur","Mustard","Sarson(Black)","24/07/2019","3400","3450","3415"
"Uttar Pradesh","Jhansi","Mauranipur","Mustard Oil","Mustard Oil","24/07/2019","8700","8750","8750"
"Uttar Pradesh","Jhansi","Mauranipur","Onion","Red","24/07/2019","850","910","865"
"Uttar Pradesh","Jhansi","Mauranipur","Peas(Dry)","Peas(Dry)","24/07/2019","4500","4700","4650"
"Uttar Pradesh","Jhansi","Mauranipur","Potato","Desi","24/07/2019","800","900","850"
"Uttar Pradesh","Jhansi","Mauranipur","Tomato","Local","24/07/2019","1550","1685","1650"
"Uttar Pradesh","Jhansi","Mauranipur","Wheat","Dara","24/07/2019","1800","1850","1840"
"Uttar Pradesh","Jhansi","Moth","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","3900","4250","4150"
"Uttar Pradesh","Jhansi","Moth","Bottle gourd","Bottle Gourd","24/07/2019","950","1000","975"
"Uttar Pradesh","Jhansi","Moth","Onion","Red","24/07/2019","920","1000","970"
"Uttar Pradesh","Jhansi","Moth","Potato","Potato","24/07/2019","750","850","808"
"Uttar Pradesh","Jhansi","Moth","Pumpkin","Pumpkin","24/07/2019","900","1000","950"
"Uttar Pradesh","Jhansi","Moth","Ridgeguard(Tori)","Ridgeguard(Tori)","24/07/2019","820","900","870"
"Uttar Pradesh","Jhansi","Moth","Tomato","Local","24/07/2019","2000","2200","2085"
"Uttar Pradesh","Jhansi","Moth","White Peas","White Peas","24/07/2019","4600","4800","4750"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Apple","Delicious","24/07/2019","3000","4000","3500"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Banana","Medium","24/07/2019","900","1000","950"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","24/07/2019","5400","5600","5500"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Bottle gourd","Bottle Gourd","24/07/2019","400","500","450"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Brinjal","Brinjal","24/07/2019","400","500","450"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Colacasia","Colacasia","24/07/2019","1300","1400","1350"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Cucumbar(Kheera)","Cucumbar","24/07/2019","600","700","650"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Garlic","Average","24/07/2019","2800","3000","2900"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Lemon","Lemon","24/07/2019","3000","3500","3200"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Mango","Badami","24/07/2019","900","1000","950"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Onion","Medium","24/07/2019","700","800","750"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Papaya","Papaya","24/07/2019","900","1000","950"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Potato","Desi","24/07/2019","600","700","650"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Raddish","Other","24/07/2019","200","300","250"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Sponge gourd","Other","24/07/2019","500","600","550"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Tomato","Deshi","24/07/2019","700","800","750"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Wheat","Dara","24/07/2019","1830","1840","1835"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Apple","Delicious","24/07/2019","3800","4000","3900"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Banana","Banana - Ripe","24/07/2019","900","1100","1000"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Bottle gourd","Bottle Gourd","24/07/2019","500","600","550"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Brinjal","Arkasheela Mattigulla","24/07/2019","700","800","750"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Cauliflower","African Sarson","24/07/2019","700","800","750"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Cucumbar(Kheera)","Cucumbar","24/07/2019","800","900","850"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Ginger(Green)","Green Ginger","24/07/2019","4000","5000","4500"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Green Chilli","Green Chilly","24/07/2019","1400","1600","1500"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Mousambi(Sweet Lime)","Mousambi","24/07/2019","1800","2000","1900"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Onion","Red","24/07/2019","1200","1400","1300"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Apple","Delicious","24/07/2019","7700","8000","7800"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","24/07/2019","8400","8600","8500"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Banana","Banana - Ripe","24/07/2019","2300","2450","2400"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4600","4760","4700"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Bhindi(Ladies Finger)","Bhindi","24/07/2019","1400","1500","1450"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Black Gram Dal (Urd Dal)","Black Gram Dal","24/07/2019","6000","6100","6050"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Bottle gourd","Bottle Gourd","24/07/2019","680","720","700"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Brinjal","Round/Long","24/07/2019","1100","1150","1120"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Green Chilli","Green Chilly","24/07/2019","3000","3200","3100"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Groundnut (Split)","Local","24/07/2019","4500","4650","4600"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Gur(Jaggery)","Red","24/07/2019","3000","3200","3100"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Maize","Yellow","24/07/2019","1890","1920","1900"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Mustard","Lohi Black","24/07/2019","3400","3550","3500"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Mustard Oil","Mustard Oil","24/07/2019","8800","9000","8900"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Onion","Red","24/07/2019","1230","1340","1300"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Potato","Local","24/07/2019","660","700","680"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Pumpkin","Pumpkin","24/07/2019","760","800","780"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Rice","III","24/07/2019","2500","2650","2600"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Tomato","Deshi","24/07/2019","2800","3000","2900"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Wheat","Dara","24/07/2019","1860","1880","1870"
"Uttar Pradesh","Kannuj","Kannauj","Apple","Delicious","24/07/2019","8400","8600","8500"
"Uttar Pradesh","Kannuj","Kannauj","Banana","Banana - Ripe","24/07/2019","2300","2500","2400"
"Uttar Pradesh","Kannuj","Kannauj","Bhindi(Ladies Finger)","Bhindi","24/07/2019","1450","1550","1500"
"Uttar Pradesh","Kannuj","Kannauj","Bottle gourd","Bottle Gourd","24/07/2019","700","800","750"
"Uttar Pradesh","Kannuj","Kannauj","Brinjal","Round","24/07/2019","1050","1150","1100"
"Uttar Pradesh","Kannuj","Kannauj","Ginger(Green)","Green Ginger","24/07/2019","8000","8200","8100"
"Uttar Pradesh","Kannuj","Kannauj","Green Chilli","Green Chilly","24/07/2019","2950","3050","3000"
"Uttar Pradesh","Kannuj","Kannauj","Gur(Jaggery)","Yellow","24/07/2019","3200","3300","3250"
"Uttar Pradesh","Kannuj","Kannauj","Jack Fruit","Jack Fruit","24/07/2019","900","1000","950"
"Uttar Pradesh","Kannuj","Kannauj","Lemon","Lemon","24/07/2019","4000","4200","4100"
"Uttar Pradesh","Kannuj","Kannauj","Maize","Yellow","24/07/2019","1880","1980","1920"
"Uttar Pradesh","Kannuj","Kannauj","Mango","Chausa","24/07/2019","3500","3700","3600"
"Uttar Pradesh","Kannuj","Kannauj","Onion","Red","24/07/2019","1300","1400","1350"
"Uttar Pradesh","Kannuj","Kannauj","Peas(Dry)","Peas(Dry)","24/07/2019","4500","4700","4600"
"Uttar Pradesh","Kannuj","Kannauj","Pomegranate","Pomogranate","24/07/2019","5900","6100","6000"
"Uttar Pradesh","Kannuj","Kannauj","Potato","Local","24/07/2019","650","780","725"
"Uttar Pradesh","Kannuj","Kannauj","Pumpkin","Pumpkin","24/07/2019","650","750","700"
"Uttar Pradesh","Kannuj","Kannauj","Rice","III","24/07/2019","2600","2700","2650"
"Uttar Pradesh","Kannuj","Kannauj","Ridgeguard(Tori)","Ridgeguard(Tori)","24/07/2019","850","950","900"
"Uttar Pradesh","Kannuj","Kannauj","Tomato","Hybrid","24/07/2019","2650","2750","2700"
"Uttar Pradesh","Kannuj","Kannauj","Wheat","Dara","24/07/2019","1850","1980","1910"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Apple","Delicious","24/07/2019","8500","8700","8600"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","24/07/2019","4800","4900","4875"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bajra(Pearl Millet/Cumbu)","Deshi","24/07/2019","1950","2100","2050"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Banana - Green","Banana - Green","24/07/2019","1600","1800","1700"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Barley (Jau)","Dara","24/07/2019","1800","1925","1875"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bengal Gram(Gram)(Whole)","Desi (Whole)","24/07/2019","4150","4300","4250"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bhindi(Ladies Finger)","Bhindi","24/07/2019","1100","1200","1150"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","24/07/2019","4500","4700","4600"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bottle gourd","Bottle Gourd","24/07/2019","1200","1300","1250"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Brinjal","Arkasheela Mattigulla","24/07/2019","2050","2150","2100"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Ginger(Green)","Green Ginger","24/07/2019","8400","8600","8500"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Green Gram (Moong)(Whole)","Green (Whole)","24/07/2019","5225","5350","5300"
